t_index            tf-idf
6              0.0451759477276375
8              0.16833562092137125
415            0.07992132253752919
429            0.0429397406917844
435            0.017007369837105657
457            0.04154198406472426
476            0.059054111196281386
547            0.024014241689312512
644            0.045527817447140954
677            0.06177106661149908
687            0.10983468682130312
711            0.019740179932374632
854            0.040767703470594566
952            0.027899856364980165
958            0.026838179854950083
965            0.02648401007218551
1057           0.03613829148363033
1140           0.07300156495689157
1143           0.0349447708302053
1150           0.1708276862514612
1154           0.06503927598581719
1335           0.03867954405636799
1374           0.030410178478228495
1376           0.05564975002230657
1449           0.034622226484086645
1523           0.014661179334747322
1529           0.045527817447140954
1530           0.0948033690892412
1593           0.034622226484086645
1730           0.0948033690892412
1780           0.04483298706635972
1812           0.023235915635232227
1859           0.03889628824102452
1927           0.023941607614251813
2005           0.07992132253752919
2067           0.25876372323498675
2078           0.019219107131846887
2097           0.03399930190640853
2103           0.030765121645854904
2152           0.03175978647573037
2285           0.14808224444654675
2316           0.047034504652925656
2354           0.041849784547470244
2594           0.03202029878422695
2628           0.03385574027989753
2653           0.02230590779003434
2672           0.03202029878422695
2803           0.07088692220569821
3106           0.1865673321097695
3109           0.03125332664592269
3117           0.08103828390941423
3186           0.07651238029399977
3236           0.0184249619572627
3266           0.02438337141014514
3426           0.04181023486103133
3439           0.018619176359891486
3541           0.034622226484086645
3579           0.05175274464699735
3586           0.03867954405636799
3588           0.016920812210049405
3594           0.06250665329184538
3616           0.045889071456970416
3630           0.052329266655295005
3669           0.06503927598581719
3694           0.047438899535344733
3718           0.024014241689312512
3722           0.0311296159911965
3741           0.05724526523519874
3802           0.0311296159911965
3873           0.03596121415760755
3884           0.023099083941062207
3888           0.022051511157733662
3915           0.012289129843033967
3930           0.042631577726296846
4028           0.0854138431257306
4048           0.06232094608705674
4076           0.04417206464456939
4098           0.020789087516171704
4151           0.14600312991378314
4168           0.05491734341065156
4192           0.03668385068406164
4283           0.05642403061643627
4326           0.07053179657401858
4378           0.0507860254350963
4379           0.030527462522945387
4407           0.029616046587007124
4428           0.04526154564143268
4443           0.08536842352486872
4499           0.03283331610061803
4578           0.059054111196281386
4613           0.09487779907068947
4620           0.09571147854337624
4621           0.005072307368452734
4652           0.02961644888930935
4676           0.06114227061050796
4696           0.054774852545800196
4765           0.10239952164908388
4817           0.025802295286307054
4858           0.013470904780071572
4866           0.040519141954707114
4904           0.030178613479682318
4931           0.05066846831583889
4938           0.016664409175827878
4962           0.07959940888347822
4992           0.22468332062149804
4998           0.07255505404628866
5063           0.045889071456970416
5143           0.02950676227751391
5294           0.025637095402995108
5317           0.07300156495689157
5334           0.02950676227751391
5348           0.036870698095285336
5398           0.05990188102929543
5450           0.05175274464699735
5565           0.07602431716221997
5664           0.03867954405636799
5697           0.032152458101213637
5749           0.028762861203952543
5839           0.060515905802279626
6005           0.03129171875323744
6007           0.052107870278676985
6159           0.031056263853032975
6177           0.052448660244886605
6196           0.04966458523277078
6200           0.06114227061050796
6211           0.02186380068241207
6219           0.08362046972206266
6227           0.03242070889752071
6229           0.04208390523034281
6255           0.021678655806544583
6291           0.04181023486103133
6296           0.05724526523519874
6357           0.01772049356643857
6625           0.037644978689415035
6654           0.045393382617343464
6663           0.021926082275085943
6754           0.2646571006177306
6825           0.061291541790857884
7039           0.019900492129346758
7080           0.04127894235232828
7087           0.10712318121615999
7099           0.02961644888930935
7217           0.022370260512219756
7226           0.03867954405636799
7227           0.0698895416604106
7229           0.07300156495689157
7261           0.053561590608079995
7279           0.041349545446952914
7281           0.0854138431257306
7309           0.04633465404024422
7480           0.029838420845758173
7534           0.02404304095852827
7539           0.015528131926516487
7549           0.018717337822357488
7657           0.024840028895092753
7875           0.08103828390941423
7908           0.06177106661149908
7936           0.05491734341065156
7938           0.06232094608705674
7983           0.03088553330574954
8003           0.05066846831583889
8033           0.03889628824102452
8042           0.039116556875432654
8116           0.05015722943410518
8163           0.08896743734870113
8209           0.060057994279349505
8213           0.06232094608705674
8221           0.04157817503234341
8277           0.07300156495689157
8309           0.029076687344666893
8377           0.03255685298363273
8409           0.0640405975684539
8507           0.05422251302987034
8574           0.04323747185346755
8655           0.07053179657401858
8723           0.03242070889752071
8886           0.048866042761014646
8889           0.0451759477276375
8970           0.04785573927168812
8972           0.046641833027442375
9023           0.020846608717437782
9095           0.06889086176026454
9113           0.04003529685893956
9198           0.07959940888347822
9269           0.019740179932374632
9441           0.008308104774641977
9574           0.023726013314791322
9652           0.02386936092276618
9667           0.11068253151246701
9671           0.04023447262800659
9811           0.05564975002230657
9872           0.05491734341065156
9894           0.01580339120235068
9918           0.03510896947751074
9919           0.05062523893891565
10051          0.0854138431257306
10078          0.06503927598581719
10101          0.03088553330574954
10163          0.028659847608323505
10308          0.026053935139338492
10314          0.016891728314502245
10360          0.05651090545180884
10574          0.028971268738371282
10637          0.09406900930585131
10639          0.039116556875432654
10642          0.03228591950139871
10746          0.029076687344666893
10756          0.02631033817356002
10812          0.030064298686987075
10841          0.07569810156172807
10858          0.035786421764126886
10905          0.2615550341346576
10921          0.030293901175925494
10930          0.07227658296726067
10947          0.03029798369785772
11032          0.032429675797334384
11063          0.05050441247679806
11097          0.03188941638881767
11099          0.04397730308714665
11213          0.0494883928661158
11315          0.06793677634860693
11625          0.03445243005130136
11675          0.10712318121615999
11732          0.037434675644714976
11764          0.12755766555527068
11853          0.046641833027442375
11869          0.14600312991378314
11889          0.022099097369582203
11956          0.03255685298363273
12002          0.014336487351280708
12017          0.020117236314003296
12134          0.055532732596150804
12182          0.04067500989682286
12259          0.10133693663167778
12270          0.037845667138466856
