t_index            tf-idf
104            0.06111930534872112
107            0.05918637871124405
111            0.03240136644029378
132            0.03290053461737395
203            0.07532245050051033
216            0.0626374768553879
374            0.03305390929446468
390            0.052396783544252985
404            0.04906695185842199
479            0.03584428802475192
495            0.035689797197518906
566            0.16057588191093208
590            0.04906695185842199
628            0.12558235593319397
678            0.04057133551832155
769            0.030901886983749596
952            0.015034334895438062
993            0.09205354360680465
1068           0.0852879888406949
1090           0.07601463151629098
1213           0.06081018922396567
1336           0.05577577781064686
1455           0.07867638894590157
1467           0.07295827582410433
1520           0.05157583619551641
1630           0.054560624715228385
1746           0.09205354360680465
1859           0.04191991642932373
1900           0.044487787702976324
1934           0.15611802984643736
1936           0.09205354360680465
1956           0.14270378095428196
1998           0.10053513232445933
2106           0.058437535240257445
2256           0.055179807432176424
2264           0.022781107764551896
2285           0.28726832473371133
2297           0.0540562341880857
2566           0.05918637871124405
2628           0.012162512734649661
2701           0.032158040025346814
2702           0.028542761768420653
2807           0.0626374768553879
2850           0.03538563521811314
3082           0.04692665153684264
3198           0.14387284451611146
3267           0.02572486117192986
3439           0.04013310021526787
3547           0.07601463151629098
3548           0.050690762371143616
3557           0.11995143885155461
3606           0.030998760870612305
3640           0.03994105432044592
3658           0.07740817202047719
3734           0.03290053461737395
3752           0.07867638894590157
3800           0.06631333665262074
3811           0.0907163315632901
3826           0.06472664140862044
3887           0.04168632349492747
3888           0.023765699676647257
3889           0.04726228119037239
3930           0.022972785532421162
4027           0.04215730778885843
4078           0.04109754181690117
4102           0.020278906534434885
4131           0.04057133551832155
4132           0.07867638894590157
4167           0.038198681534613324
4378           0.027366955026974962
4407           0.015959134586328798
4482           0.045656350957824804
4549           0.025417497252180683
4621           0.010933212941646021
4858           0.007259037149107467
5002           0.03849345578927717
5066           0.0393368613301348
5119           0.07009514627859936
5247           0.09071064978456582
5290           0.045656350957824804
5397           0.06364472082313274
5430           0.06068990799424693
5468           0.045963714877573975
5469           0.0790709872084776
5499           0.058437535240257445
5517           0.055179807432176424
5522           0.04340586711748863
5630           0.06589520466346892
5664           0.08337264698985494
5684           0.04795761483870382
5688           0.0685569620930795
5799           0.02722472100885026
5804           0.03290053461737395
5850           0.08613405836911303
6031           0.061555111855144305
6063           0.04835782698820821
6081           0.0407876246140947
6119           0.03875668245881486
6147           0.030668197761272643
6159           0.01673522133087574
6195           0.03538563521811314
6221           0.17113823516899412
6254           0.05460721455579838
6277           0.029021468488840702
6357           0.019098007624490685
6441           0.07376414767595481
6449           0.016861622526860288
6601           0.19768561399040674
6754           0.0570460783896647
6782           0.12162037844793135
6907           0.07867638894590157
6949           0.020386254422040277
7148           0.05579579048949994
7191           0.022781107764551896
7256           0.029719176191480505
7259           0.0146656474502964
7279           0.022281939587471718
7366           0.14752829535190962
7477           0.1294532828172409
7534           0.01727469489192859
7590           0.04627768927827703
7730           0.058437535240257445
7753           0.05251805000256584
7814           0.0726356372498971
7829           0.06169526304833847
7832           0.025417497252180683
7841           0.04795761483870382
7901           0.06364472082313274
7931           0.06589520466346892
8068           0.07009514627859936
8089           0.023630520498473896
8166           0.03584428802475192
8176           0.15202926303258196
8321           0.029999770446357744
8323           0.046727720345918836
8324           0.032158040025346814
8361           0.08946488240287159
8375           0.05157583619551641
8382           0.03494095372653231
8424           0.06589520466346892
8715           0.0786737226602696
8749           0.03111063304207325
8864           0.034368360850154274
8869           0.11492946017175334
8921           0.09205354360680465
8935           0.058437535240257445
8952           0.1302176013524659
8953           0.03875668245881486
8962           0.05918637871124405
8988           0.07867638894590157
9038           0.089542554266904
9087           0.07181468990116054
9095           0.024748712523581032
9144           0.04366892372876162
9179           0.0540562341880857
9189           0.11687507048051489
9334           0.017818493749634075
9434           0.04014813930940761
9468           0.07867638894590157
9499           0.04945628818295686
9542           0.029719176191480505
9564           0.05490822993813456
9571           0.01777846839192791
9576           0.03615826242545498
9616           0.04340586711748863
9622           0.24982858038263236
9652           0.05144972234385972
9666           0.07181468990116054
9855           0.11155155562129372
9962           0.04985629257295525
10137          0.031800489576501674
10191          0.038947525005599934
10456          0.026605082329833784
10608          0.07601463151629098
10611          0.06589520466346892
10649          0.029821627467623863
10858          0.03856830246528472
10877          0.06313379328421082
10946          0.09205354360680465
10947          0.008163304276753752
10956          0.045945571064842324
10976          0.034090271548069075
10977          0.02844887561246266
11007          0.023496581513725138
11213          0.03555693678385582
11215          0.03783818798588176
11315          0.00915223571386797
11326          0.15735277789180313
11497          0.08613405836911303
11630          0.01851782875317075
11723          0.0626374768553879
11889          0.032748354421104596
11917          0.0395354936042388
12002          0.015450943491874798
12047          0.024748712523581032
12060          0.054733910053949925
12062          0.1183727574224881
12094          0.029719176191480505
12200          0.011650205891372495
12261          0.009327981135482584
