31
t_index            tf-idf
23             0.20217733569645968
711            0.08627318751901653
1998           0.13824293622859907
2275           0.2055612792632624
2369           0.05787001825772504
2517           0.27801232751391486
3324           0.15794008000255688
3355           0.07432961665944532
4094           0.09085737069146228
4162           0.09609998816666367
4486           0.2313333692808548
5487           0.1815565710852577
5792           0.23408748887689637
6062           0.12895740787408183
6536           0.3889556280286169
6654           0.09582653320061815
6766           0.08031479944064603
7524           0.035026188350333866
7613           0.28424997504825095
7647           0.1085617495983144
8312           0.094745171724139
8481           0.18514572419856873
8874           0.14237726589037414
9252           0.19743857568713227
9906           0.15344149433841278
10858          0.24321365537235534
11137          0.186392146970442
11523          0.24659759893915806
11859          0.1889665914820098
11987          0.06265669643631573
12271          0.15062177596015525
