345
t_index            tf-idf
68             0.0824448774575495
75             0.044434617311696685
84             0.020091585659124462
104            0.019806981381700603
131            0.045431578430622614
132            0.02132420428852134
186            0.03469196827650722
210            0.031524688320515526
279            0.02657844930564415
326            0.07222148420662351
343            0.01796568146688885
344            0.007863172051022136
347            0.024409805808090563
373            0.020310801151753138
417            0.04926824290916164
432            0.035036092704894085
479            0.023232173255104925
517            0.0528723104247173
534            0.059663728634890174
644            0.0318023314031955
654            0.03435992091279414
674            0.0120638190531428
677            0.0215743257821282
712            0.07007218540978817
813            0.043532756278562186
841            0.047809610770886225
937            0.010685038687375536
941            0.02132420428852134
1020           0.05310490738770067
1054           0.02920550598850321
1221           0.05582706415635115
1327           0.031316974817317676
1355           0.08291803698088071
1361           0.02353908812359849
1379           0.03697393503137269
1384           0.039987264893321654
1411           0.017625679181406378
1422           0.044434617311696685
1489           0.03342844364613215
1521           0.010241204391285745
1533           0.01452170316591456
1540           0.018499750535572904
1593           0.05310490738770067
1646           0.06622254988207968
1679           0.059663728634890174
1680           0.024409805808090563
1699           0.09853648581832328
1726           0.039987264893321654
1810           0.016230874461449767
1898           0.028834384740412923
1925           0.01672381814827188
1996           0.03258049944769274
2048           0.036553315611714814
2076           0.02685006435857143
2117           0.039987264893321654
2190           0.1510202804748974
2191           0.157782707545317
2216           0.045431578430622614
2239           0.02218501372196421
2333           0.049995440523747804
2352           0.029233132444273533
2369           0.02774803698200263
2373           0.060830227568366355
2378           0.016424981347672306
2452           0.04437002744392842
2460           0.0208429626750447
2488           0.037414125045157696
2594           0.038361152650385005
2626           0.039415150731084515
2645           0.022837850412503267
2651           0.015581240471529341
2653           0.08016874773479538
2661           0.024409805808090563
2674           0.02274178482710513
2696           0.01926223363127445
2752           0.01667335200791542
2777           0.03787579606450718
2872           0.046546086140511166
2938           0.043532756278562186
3196           0.031083323961267863
3234           0.025740603398634248
3264           0.01667335200791542
3298           0.08886923462339337
3341           0.054960620677557304
3344           0.025495855214160135
3355           0.04752031106997956
3362           0.05099343855888619
3372           0.03342844364613215
3401           0.04331838147124222
3414           0.02979099450229443
3436           0.01300596536917886
3475           0.032854790504599864
3512           0.03787579606450718
3513           0.06622254988207968
3533           0.02979099450229443
3553           0.029018126026060832
3556           0.06622254988207968
3563           0.047809610770886225
3585           0.011819615076870347
3655           0.05017145444481563
3663           0.046546086140511166
3667           0.03258049944769274
3758           0.03406480265446305
3790           0.029396671659692775
3793           0.041250789523696714
3896           0.02016409466440895
3911           0.017168535714624244
3955           0.051510229378108195
3981           0.0318023314031955
4043           0.059663728634890174
4071           0.02313204132719152
4072           0.061710607595936384
4074           0.013318512717979642
4106           0.059663728634890174
4117           0.03205467646134964
4127           0.026295969257410352
4189           0.43472064978523006
4191           0.024409805808090563
4290           0.06622254988207968
4373           0.017737661303589176
4443           0.032215950127843986
4465           0.02657844930564415
4492           0.16748119246905344
4544           0.016474136673214113
4546           0.027323903820972096
4600           0.06622254988207968
4615           0.010629404765406846
4769           0.03576432723569271
4832           0.046546086140511166
4852           0.07527814020324922
4866           0.05582706415635115
4897           0.047809610770886225
4917           0.019395508776565904
4992           0.01267038485007441
5026           0.02511981716736874
5167           0.041250789523696714
5199           0.07078641197520485
5202           0.04059795283315766
5359           0.021744823708179203
5371           0.022095322255289693
5380           0.015229111323193482
5416           0.012937890407309324
5424           0.019667826243125394
5530           0.026869622398942646
5667           0.06622254988207968
5671           0.027480310338778652
5741           0.020091585659124462
5768           0.059663728634890174
5791           0.008822736761611012
5986           0.02132420428852134
5996           0.029144075447102666
6012           0.03469196827650722
6045           0.061098551024352785
6054           0.03134271809373503
6062           0.020611219364387375
6067           0.028028640164724065
6071           0.042709421661972134
6076           0.09694180780873082
6107           0.02124227841841513
6110           0.02511981716736874
6150           0.0108467926926866
6168           0.036636715052244063
6239           0.01452170316591456
6380           0.06622254988207968
6424           0.015626192474774706
6425           0.023856292536993673
6439           0.035036092704894085
6440           0.03278615568837843
6445           0.035036092704894085
6456           0.10198687711777238
6495           0.04836900085719177
6506           0.04059795283315766
6530           0.06622254988207968
6572           0.013318512717979642
6626           0.017570181198927944
6645           0.04756263791422314
6766           0.012836687529376396
6920           0.015762344160257763
6922           0.02132420428852134
6937           0.18649994376760717
6940           0.09249225318686928
6958           0.063604662806391
6970           0.019530687916810688
7013           0.015536501008100185
7207           0.015626192474774706
7209           0.06622254988207968
7216           0.027018639319429164
7249           0.04752707910229609
7264           0.027801099665604633
7269           0.07220925696703204
7299           0.03236592715983125
7384           0.038361152650385005
7439           0.030202467107429132
7456           0.05582706415635115
7470           0.010421445629219475
7475           0.026869622398942646
7523           0.019667826243125394
7524           0.01119644793561606
7529           0.032540378078059796
7539           0.013074533632175226
7546           0.034039131585968156
7548           0.05002005602374627
7725           0.06622254988207968
7768           0.03615060041478263
7775           0.26064399558154194
7821           0.1153189567124988
7879           0.046546086140511166
7897           0.0215743257821282
7949           0.041250789523696714
7979           0.21736032489261503
7982           0.02920550598850321
8078           0.015315922747572932
8157           0.08883968109396591
8162           0.030855303797968192
8181           0.05310490738770067
8188           0.06622254988207968
8190           0.06622254988207968
8210           0.01452170316591456
8211           0.023333376133037858
8238           0.01134933798245067
8298           0.020310801151753138
8310           0.07129502758859552
8312           0.045429267313504884
8370           0.03615060041478263
8397           0.03787579606450718
8400           0.029994494364525316
8423           0.03313727055283366
8557           0.027018639319429164
8692           0.017737661303589176
8700           0.027801099665604633
8719           0.04926824290916164
8738           0.0385244672625489
8747           0.02979099450229443
8760           0.02016409466440895
8874           0.022756110782201962
8880           0.02847727145770458
8889           0.02475815357012817
8920           0.030415113784183177
8926           0.009505415820459218
8934           0.020921489091589147
8956           0.1700753778554508
8965           0.027965666924656477
9011           0.043685649537302855
9020           0.04195202723479193
9026           0.029018126026060832
9058           0.03941361175178937
9099           0.026869622398942646
9123           0.027323903820972096
9215           0.06622254988207968
9251           0.016230874461449767
9257           0.027578029405734707
9322           0.011548906583125474
9437           0.0528723104247173
9469           0.02847727145770458
9547           0.0174056139398761
9564           0.023435673117335812
9566           0.019737148010220848
9568           0.019948213539191552
9634           0.0318023314031955
9640           0.03334670401583084
9648           0.02904340633182912
9768           0.037414125045157696
9805           0.016623153593700632
9849           0.019948213539191552
9850           0.032854790504599864
9860           0.038361152650385005
9907           0.0176815045875042
9988           0.015716742246033914
10093          0.06622254988207968
10125          0.020611219364387375
10151          0.02001962805845465
10165          0.030415113784183177
10167          0.02717004061157688
10213          0.041250789523696714
10234          0.036553315611714814
10282          0.020237163590335477
10302          0.005899649620303467
10324          0.035036092704894085
10406          0.05310490738770067
10520          0.03576432723569271
10543          0.0668568872922643
10544          0.026021678200503235
10551          0.03787579606450718
10563          0.032313935936243605
10575          0.03342844364613215
10604          0.038361152650385005
10630          0.022552530940726064
10678          0.03787579606450718
10686          0.03435992091279414
10707          0.024524502714078356
10729          0.044434617311696685
10774          0.03787579606450718
10829          0.017625679181406378
10853          0.05310490738770067
10865          0.04091963614447931
10882          0.0316163338157141
10935          0.010581953764054141
10943          0.017794153285636508
10947          0.019395508776565904
10973          0.059663728634890174
10981          0.026021678200503235
11005          0.022459304778871324
11020          0.037754913912519145
11051          0.011759536278932526
11055          0.022552530940726064
11063          0.07152865447138541
11064          0.02601193073835772
11105          0.041250789523696714
11163          0.030202467107429132
11178          0.02588745780982991
11201          0.011522964484786541
11212          0.04195202723479193
11258          0.08886923462339337
11260          0.12575977026822197
11277          0.05310490738770067
11303          0.029659722300706962
11477          0.027480310338778652
11493          0.03372886185876638
11515          0.046546086140511166
11552          0.04059795283315766
11594          0.031316974817317676
11651          0.03205467646134964
11669          0.05582706415635115
11675          0.03615060041478263
11683          0.05582706415635115
11734          0.047809610770886225
11746          0.07061726437079548
11755          0.034039131585968156
11777          0.032854790504599864
11829          0.030855303797968192
11857          0.06771367238097428
11874          0.015436778164798095
11911          0.016230874461449767
11958          0.048503470646507924
11985          0.01724385993456504
11987          0.02002879766562503
12005          0.018258657776750665
12032          0.032081338973260244
12059          0.020237163590335477
12105          0.0318023314031955
12118          0.022459304778871324
12119          0.05818652632969771
12158          0.0116109872487167
12185          0.030203931130015314
12255          0.01790815922964018
