97
t_index            tf-idf
70             0.09635003253435624
119            0.10192598616295533
289            0.07831158173551733
291            0.25614574635627774
493            0.09468269022494744
513            0.08472934907757536
571            0.057496276041130584
627            0.09811020430586936
638            0.08529170295001091
641            0.07275878741348313
674            0.10431380269120477
976            0.3218181202034154
1121           0.12584735227036817
1177           0.12198404656637676
1204           0.039319265097308015
1618           0.04879238924485869
1883           0.09635003253435624
2038           0.10870785657587895
2082           0.11751052495783194
2177           0.06099202328318838
2329           0.10201302173980323
2352           0.028085994588950374
2452           0.06394335364559262
2640           0.08258917728667353
2823           0.08583200183367982
3234           0.03709577390390014
3585           0.034067404072274036
3589           0.06970642808828405
3668           0.12091736102772743
3674           0.04340087051474989
3908           0.09635003253435624
4507           0.10916853389021469
4562           0.0713598553143663
4615           0.010212296109357257
4699           0.06554812216734592
4806           0.09903480798779798
4992           0.03651955817777763
5004           0.05940724244759314
5416           0.037290583278902466
5464           0.05228558901852849
5996           0.021000324209208134
6043           0.0987902727045072
6168           0.05279857962582845
6531           0.14697721246606307
6558           0.07240226996368404
6954           0.2817180675535864
7014           0.09239045504550894
7181           0.2127896158544554
7195           0.06146226245881528
7249           0.10958896360821736
7259           0.030951763472264006
7454           0.07619632076675409
7469           0.05854135395850786
7471           0.021598563871744754
7541           0.1029029626039509
7580           0.08645243967880521
7819           0.04139718644209677
7937           0.11837635890046959
8194           0.10096620081827125
8211           0.067253252151172
8469           0.05897086199331303
8542           0.08904882095357182
8610           0.20353851323857958
8807           0.17955215648761208
8874           0.032794706768741
8926           0.02739724090205434
8941           0.07240226996368404
8984           0.05495284609225947
9028           0.11525437182228045
9322           0.011095715740360034
9429           0.05018120151426663
9559           0.033212374909050706
9760           0.04734134511247372
9890           0.08310868245187905
9988           0.04530000387603066
10002          0.2156757403070135
10202          0.04864376110295684
10312          0.11204205194151397
10562          0.05832911011271448
10641          0.09313771265358976
10710          0.11204205194151397
10882          0.09112703014259495
10963          0.05708920584925449
11020          0.021764023610018942
11021          0.15306305039812884
11022          0.15306305039812884
11303          0.01709750677527424
11417          0.13094639122943816
11612          0.034682284788089775
11620          0.042796118541213596
11810          0.05332140451552739
11834          0.1602609373997476
11874          0.01668490119688868
11987          0.028864270905568996
12059          0.05832911011271448
12119          0.0559032278446724
12251          0.05832911011271448
