49
t_index            tf-idf
23             0.13659423649973504
261            0.279929336310364
576            0.16686179414712185
587            0.06984669157732892
642            0.08877194195664845
674            0.05099496873690203
724            0.12856772550394616
886            0.21143977557293647
1334           0.11421048851433006
1361           0.09950207788016942
1641           0.15629251837243865
1998           0.09339913527190534
2177           0.08944989752891548
2674           0.09613179716728723
2788           0.224479750573379
2827           0.10039096826524828
2985           0.4311087216481569
3355           0.05021827596025992
3869           0.10618397751854115
4601           0.1967549577048865
4615           0.01497718539809024
4782           0.10318268854779823
5392           0.08843722518177896
5487           0.12266251864221649
5682           0.15451451805089048
5834           0.07794306882875243
6045           0.05165393621425702
6288           0.16660527567903846
6386           0.08777607920050573
6645           0.13403468242773053
6766           0.10852392204529873
6970           0.0825581696261009
7068           0.23598657927354205
7218           0.1203762723314056
7524           0.023664252171137636
8312           0.06401135097123388
8313           0.08810528617149832
9322           0.032545588178864424
9636           0.13339265456573743
10065          0.2908443594318666
10538          0.18401731124093115
10627          0.11550087206899823
10828          0.10886944363124254
11303          0.02507492204262994
11368          0.14810106519989813
11874          0.008156600497370006
11985          0.07289151921070784
12032          0.06780551294629888
12094          0.10176247706815451
